date     ,state       ,district ,pincode ,demo_age_5_17 ,demo_age_17_ ,total_biometric ,month ,year
11/4/25  ,Maharashtra ,Nagpur   , 440014 ,            5 ,          32 ,             37 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 440022 ,            0 ,          29 ,             29 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 440024 ,            1 ,          55 ,             56 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 440029 ,            0 ,           1 ,              1 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 440030 ,            0 ,          20 ,             20 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441002 ,            0 ,          36 ,             36 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441101 ,            1 ,          55 ,             56 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441106 ,            2 ,          99 ,            101 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441107 ,            5 ,          67 ,             72 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441109 ,            0 ,           1 ,              1 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441110 ,            4 ,          46 ,             50 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441113 ,            0 ,          21 ,             21 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441201 ,            0 ,          18 ,             18 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441301 ,            1 ,          25 ,             26 ,   11 ,2025
11/4/25  ,Maharashtra ,Nagpur   , 441404 ,            0 ,           6 ,              6 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440014 ,            1 ,          11 ,             12 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440018 ,            0 ,          11 ,             11 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 441102 ,            0 ,          12 ,             12 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 441106 ,            0 ,           3 ,              3 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 441107 ,            0 ,          34 ,             34 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 441214 ,            0 ,           1 ,              1 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 441304 ,            0 ,           2 ,              2 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 441404 ,            0 ,           3 ,              3 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440003 ,            1 ,          13 ,             14 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440009 ,            2 ,          72 ,             74 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440014 ,            0 ,          42 ,             42 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440018 ,            5 ,          41 ,             46 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440023 ,            1 ,          82 ,             83 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440024 ,            2 ,          76 ,             78 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440025 ,            2 ,           9 ,             11 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440026 ,            4 ,          67 ,             71 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440034 ,            5 ,          82 ,             87 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440037 ,            0 ,           5 ,              5 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441001 ,            0 ,          13 ,             13 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441103 ,            0 ,          62 ,             62 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441109 ,            1 ,           6 ,              7 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441201 ,            1 ,          39 ,             40 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441202 ,            1 ,          51 ,             52 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441203 ,            1 ,          53 ,             54 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441303 ,            0 ,           6 ,              6 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441401 ,            5 ,          95 ,            100 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441404 ,            1 ,           9 ,             10 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440004 ,            2 ,           4 ,              6 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440007 ,            0 ,           3 ,              3 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440010 ,            2 ,          13 ,             15 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440016 ,            1 ,           9 ,             10 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440017 ,            5 ,          67 ,             72 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440019 ,            1 ,           4 ,              5 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440027 ,            6 ,          32 ,             38 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 440032 ,            2 ,          11 ,             13 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441001 ,            1 ,           5 ,              6 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441103 ,            1 ,          58 ,             59 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441105 ,            0 ,           6 ,              6 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441106 ,            3 ,          79 ,             82 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441112 ,            0 ,          15 ,             15 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441113 ,            1 ,          25 ,             26 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441214 ,            3 ,          14 ,             17 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441404 ,            1 ,           6 ,              7 ,   11 ,2025
11/15/25 ,Maharashtra ,Nagpur   , 441501 ,            2 ,          60 ,             62 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 440009 ,            0 ,           7 ,              7 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 440022 ,            0 ,           4 ,              4 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 441103 ,            0 ,           9 ,              9 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 441110 ,            2 ,           4 ,              6 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 441302 ,            0 ,           2 ,              2 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 440006 ,            0 ,           8 ,              8 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 440007 ,            2 ,           5 ,              7 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 440008 ,            2 ,         101 ,            103 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 440010 ,            1 ,          20 ,             21 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 440012 ,            0 ,           8 ,              8 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 440022 ,            2 ,          21 ,             23 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 440023 ,            2 ,          59 ,             61 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 441105 ,            7 ,          43 ,             50 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           8 ,              8 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 441112 ,            0 ,          17 ,             17 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 441113 ,            1 ,          25 ,             26 ,   11 ,2025
11/19/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,          14 ,             14 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 440004 ,            0 ,           5 ,              5 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 440007 ,            1 ,           1 ,              2 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 440014 ,            2 ,          27 ,             29 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 440022 ,            0 ,          20 ,             20 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 440025 ,            0 ,           9 ,              9 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 441104 ,            2 ,          15 ,             17 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 441110 ,            2 ,          23 ,             25 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 441111 ,            0 ,          17 ,             17 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 441203 ,            4 ,          25 ,             29 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,          19 ,             19 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,           7 ,              7 ,   11 ,2025
11/21/25 ,Maharashtra ,Nagpur   , 441404 ,            0 ,           5 ,              5 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 440005 ,            0 ,           1 ,              1 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 440007 ,            0 ,           3 ,              3 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 440009 ,            1 ,          43 ,             44 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 440010 ,            1 ,          10 ,             11 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 440025 ,            1 ,          11 ,             12 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 440028 ,            0 ,           1 ,              1 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 440037 ,            2 ,          11 ,             13 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441001 ,            1 ,           3 ,              4 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441104 ,            3 ,          35 ,             38 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441107 ,            1 ,          66 ,             67 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441111 ,            0 ,          17 ,             17 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441123 ,            0 ,           4 ,              4 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,          11 ,             11 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441404 ,            0 ,           4 ,              4 ,   11 ,2025
11/20/25 ,Maharashtra ,Nagpur   , 441501 ,            4 ,          59 ,             63 ,   11 ,2025
11/2/25  ,Maharashtra ,Nagpur   , 440024 ,            1 ,          10 ,             11 ,   11 ,2025
11/2/25  ,Maharashtra ,Nagpur   , 440025 ,            0 ,           4 ,              4 ,   11 ,2025
11/2/25  ,Maharashtra ,Nagpur   , 440032 ,            0 ,           2 ,              2 ,   11 ,2025
11/2/25  ,Maharashtra ,Nagpur   , 441111 ,            0 ,           4 ,              4 ,   11 ,2025
11/2/25  ,Maharashtra ,Nagpur   , 441302 ,            0 ,           1 ,              1 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 440002 ,            1 ,          48 ,             49 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 440008 ,            3 ,          38 ,             41 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 440027 ,            2 ,          12 ,             14 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 440030 ,            3 ,           8 ,             11 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 440037 ,            1 ,           7 ,              8 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 441105 ,            1 ,           2 ,              3 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 441111 ,            2 ,          10 ,             12 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 441201 ,            0 ,          34 ,             34 ,   11 ,2025
11/1/25  ,Maharashtra ,Nagpur   , 441404 ,            1 ,           0 ,              1 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 440005 ,            0 ,           5 ,              5 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 440010 ,            1 ,          11 ,             12 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 440015 ,            0 ,          19 ,             19 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 440017 ,            2 ,          55 ,             57 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 440019 ,            0 ,           2 ,              2 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 440024 ,            4 ,          50 ,             54 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 440032 ,            0 ,          15 ,             15 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 441101 ,            0 ,          38 ,             38 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 441109 ,            0 ,           7 ,              7 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 441112 ,            1 ,          32 ,             33 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 441201 ,            1 ,          23 ,             24 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 441214 ,            0 ,          21 ,             21 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 441401 ,            2 ,          78 ,             80 ,   11 ,2025
11/3/25  ,Maharashtra ,Nagpur   , 441404 ,            0 ,          10 ,             10 ,   11 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440004 ,            0 ,           8 ,              8 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440008 ,            2 ,          53 ,             55 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440015 ,            0 ,          18 ,             18 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440019 ,            0 ,           1 ,              1 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440022 ,            1 ,          25 ,             26 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440025 ,            0 ,          14 ,             14 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440026 ,            4 ,          68 ,             72 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440034 ,            8 ,          60 ,             68 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440035 ,           12 ,          76 ,             88 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440036 ,            1 ,           9 ,             10 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441105 ,            4 ,          42 ,             46 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441107 ,            3 ,          41 ,             44 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           1 ,              1 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,          23 ,             23 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441302 ,            0 ,          27 ,             27 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441304 ,            1 ,          11 ,             12 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441404 ,            1 ,           4 ,              5 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440009 ,            2 ,          28 ,             30 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440019 ,            0 ,           2 ,              2 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440026 ,            4 ,          67 ,             71 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440027 ,            0 ,          25 ,             25 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440030 ,            0 ,          27 ,             27 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440033 ,            1 ,           2 ,              3 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 441103 ,            2 ,          26 ,             28 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 441106 ,            1 ,          70 ,             71 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 441107 ,            4 ,          58 ,             62 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,          26 ,             26 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 441401 ,            8 ,          36 ,             44 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 441502 ,            0 ,          25 ,             25 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440002 ,            3 ,          56 ,             59 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440013 ,            4 ,          37 ,             41 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440018 ,            0 ,          30 ,             30 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440024 ,            3 ,          61 ,             64 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440025 ,            0 ,           3 ,              3 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440026 ,           10 ,          67 ,             77 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440027 ,            2 ,          26 ,             28 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 441104 ,            2 ,          62 ,             64 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           6 ,              6 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 441123 ,            0 ,           4 ,              4 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,          25 ,             25 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 441404 ,            1 ,           5 ,              6 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 441501 ,            3 ,          61 ,             64 ,   10 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 440005 ,            0 ,           1 ,              1 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 440009 ,            0 ,           2 ,              2 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 440016 ,            0 ,           1 ,              1 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 440023 ,            3 ,           6 ,              9 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 440025 ,            1 ,           2 ,              3 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 440030 ,            0 ,          10 ,             10 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 441104 ,            1 ,           0 ,              1 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 441110 ,            1 ,           3 ,              4 ,   11 ,2025
11/23/25 ,Maharashtra ,Nagpur   , 441113 ,            0 ,           3 ,              3 ,   11 ,2025
